Country,Limiting Magnitude,Date,Latitude_x,Longitude_x,Latitude_y,Longitude_y,Park
United States - California,2,2017-02-26,32.1058,-110.786,32.2967,-111.167,Saguaro National Park
United States - Michigan,-9999,2008-02-26,32.1058,-110.786,32.2967,-111.167,Saguaro National Park
United States - Texas,2,2018-12-06,32.1058,-110.786,32.2967,-111.167,Saguaro National Park
United States - Arizona,3,2008-03-01,32.3976,-110.99799999999999,32.2967,-111.167,Saguaro National Park
United States - California,2,2017-02-27,32.3976,-110.99799999999999,32.2967,-111.167,Saguaro National Park
United States - Michigan,-9999,2008-02-26,32.3976,-110.99799999999999,32.2967,-111.167,Saguaro National Park
United States - Texas,2,2018-12-09,32.3976,-110.99799999999999,32.2967,-111.167,Saguaro National Park
United States - Arizona,3,2008-03-01,32.2332,-110.954,32.2967,-111.167,Saguaro National Park
United States - California,2,2017-02-23,32.2332,-110.954,32.2967,-111.167,Saguaro National Park
United States - Michigan,-9999,2008-02-26,32.2332,-110.954,32.2967,-111.167,Saguaro National Park
United States - Texas,2,2018-12-10,32.2332,-110.954,32.2967,-111.167,Saguaro National Park
United States - Arizona,3,2008-03-01,32.0653,-110.773,32.2967,-111.167,Saguaro National Park
United States - California,2,2017-02-27,32.0653,-110.773,32.2967,-111.167,Saguaro National Park
United States - Michigan,-9999,2008-02-26,32.0653,-110.773,32.2967,-111.167,Saguaro National Park
United States - Texas,2,2018-12-10,32.0653,-110.773,32.2967,-111.167,Saguaro National Park
United States - Arizona,3,2008-03-02,32.3015,-110.902,32.2967,-111.167,Saguaro National Park
United States - California,2,2017-02-24,32.3015,-110.902,32.2967,-111.167,Saguaro National Park
United States - Michigan,-9999,2008-02-27,32.3015,-110.902,32.2967,-111.167,Saguaro National Park
United States - Texas,2,2008-03-01,32.3015,-110.902,32.2967,-111.167,Saguaro National Park
United States - Arizona,3,2008-02-27,32.3991,-110.978,32.2967,-111.167,Saguaro National Park
United States - California,2,2017-02-20,32.3991,-110.978,32.2967,-111.167,Saguaro National Park
United States - Michigan,-9999,2008-02-27,32.3991,-110.978,32.2967,-111.167,Saguaro National Park
United States - Texas,2,2009-03-28,32.3991,-110.978,32.2967,-111.167,Saguaro National Park
United States - Arizona,3,2008-02-27,32.2812,-110.891,32.2967,-111.167,Saguaro National Park
United States - California,2,2017-02-27,32.2812,-110.891,32.2967,-111.167,Saguaro National Park
United States - Michigan,-9999,2015-01-11,32.2812,-110.891,32.2967,-111.167,Saguaro National Park
United States - Texas,2,2009-03-29,32.2812,-110.891,32.2967,-111.167,Saguaro National Park
United States - Arizona,3,2008-02-28,32.2878,-110.876,32.2967,-111.167,Saguaro National Park
United States - California,2,2017-02-28,32.2878,-110.876,32.2967,-111.167,Saguaro National Park
United States - Michigan,-9999,2015-01-11,32.2878,-110.876,32.2967,-111.167,Saguaro National Park
United States - Texas,2,2008-03-05,32.2878,-110.876,32.2967,-111.167,Saguaro National Park
United States - Arizona,3,2009-03-26,32.2497,-111.021,32.2967,-111.167,Saguaro National Park
United States - California,2,2017-02-28,32.2497,-111.021,32.2967,-111.167,Saguaro National Park
United States - Michigan,-9999,2015-01-11,32.2497,-111.021,32.2967,-111.167,Saguaro National Park
United States - Texas,2,2008-03-06,32.2497,-111.021,32.2967,-111.167,Saguaro National Park
United States - Arizona,3,2009-03-26,32.2436,-111.021,32.2967,-111.167,Saguaro National Park
United States - California,2,2017-02-27,32.2436,-111.021,32.2967,-111.167,Saguaro National Park
United States - Michigan,-9999,2015-01-14,32.2436,-111.021,32.2967,-111.167,Saguaro National Park
United States - Texas,2,2010-03-16,32.2436,-111.021,32.2967,-111.167,Saguaro National Park
United States - Arizona,3,2009-03-20,32.2832,-110.82,32.2967,-111.167,Saguaro National Park
United States - California,2,2017-02-22,32.2832,-110.82,32.2967,-111.167,Saguaro National Park
United States - Michigan,-9999,2015-01-16,32.2832,-110.82,32.2967,-111.167,Saguaro National Park
United States - Texas,2,2010-03-10,32.2832,-110.82,32.2967,-111.167,Saguaro National Park
United States - Arizona,3,2009-03-20,32.2362,-110.853,32.2967,-111.167,Saguaro National Park
United States - California,2,2017-02-21,32.2362,-110.853,32.2967,-111.167,Saguaro National Park
United States - Michigan,-9999,2015-01-16,32.2362,-110.853,32.2967,-111.167,Saguaro National Park
United States - Texas,2,2010-03-10,32.2362,-110.853,32.2967,-111.167,Saguaro National Park
United States - Arizona,3,2009-03-21,32.2509,-110.73899999999999,32.2967,-111.167,Saguaro National Park
United States - California,2,2017-02-22,32.2509,-110.73899999999999,32.2967,-111.167,Saguaro National Park
United States - Michigan,-9999,2015-01-15,32.2509,-110.73899999999999,32.2967,-111.167,Saguaro National Park
United States - Texas,2,2010-03-10,32.2509,-110.73899999999999,32.2967,-111.167,Saguaro National Park
United States - Arizona,3,2009-03-21,32.1826,-110.738,32.2967,-111.167,Saguaro National Park
United States - California,2,2017-02-20,32.1826,-110.738,32.2967,-111.167,Saguaro National Park
United States - Michigan,-9999,2015-01-17,32.1826,-110.738,32.2967,-111.167,Saguaro National Park
United States - Texas,2,2009-03-27,32.1826,-110.738,32.2967,-111.167,Saguaro National Park
United States - Arizona,3,2007-03-12,32.3363,-110.939,32.2967,-111.167,Saguaro National Park
United States - California,2,2017-02-23,32.3363,-110.939,32.2967,-111.167,Saguaro National Park
United States - Michigan,-9999,2015-01-17,32.3363,-110.939,32.2967,-111.167,Saguaro National Park
United States - Texas,2,2009-03-27,32.3363,-110.939,32.2967,-111.167,Saguaro National Park
United States - Arizona,3,2007-03-21,32.3267,-110.927,32.2967,-111.167,Saguaro National Park
United States - California,2,2017-02-23,32.3267,-110.927,32.2967,-111.167,Saguaro National Park
United States - Michigan,-9999,2015-01-16,32.3267,-110.927,32.2967,-111.167,Saguaro National Park
United States - Texas,2,2009-03-27,32.3267,-110.927,32.2967,-111.167,Saguaro National Park
United States - Arizona,3,2007-03-16,32.2733,-111.057,32.2967,-111.167,Saguaro National Park
United States - California,2,2017-02-23,32.2733,-111.057,32.2967,-111.167,Saguaro National Park
United States - Michigan,-9999,2015-01-17,32.2733,-111.057,32.2967,-111.167,Saguaro National Park
United States - Texas,2,2009-03-25,32.2733,-111.057,32.2967,-111.167,Saguaro National Park
United States - Arizona,3,2007-03-16,32.2085,-110.839,32.2967,-111.167,Saguaro National Park
United States - California,2,2017-02-23,32.2085,-110.839,32.2967,-111.167,Saguaro National Park
United States - Michigan,-9999,2015-01-11,32.2085,-110.839,32.2967,-111.167,Saguaro National Park
United States - Texas,2,2009-03-23,32.2085,-110.839,32.2967,-111.167,Saguaro National Park
United States - Arizona,3,2007-03-12,32.2132,-110.87,32.2967,-111.167,Saguaro National Park
United States - California,2,2017-02-21,32.2132,-110.87,32.2967,-111.167,Saguaro National Park
United States - Michigan,-9999,2015-01-18,32.2132,-110.87,32.2967,-111.167,Saguaro National Park
United States - Texas,2,2010-03-15,32.2132,-110.87,32.2967,-111.167,Saguaro National Park
United States - Arizona,3,2007-03-12,32.204,-110.86,32.2967,-111.167,Saguaro National Park
United States - California,2,2017-02-24,32.204,-110.86,32.2967,-111.167,Saguaro National Park
United States - Michigan,-9999,2015-01-18,32.204,-110.86,32.2967,-111.167,Saguaro National Park
United States - Texas,2,2010-03-09,32.204,-110.86,32.2967,-111.167,Saguaro National Park
United States - Arizona,3,2007-03-13,32.2144,-110.889,32.2967,-111.167,Saguaro National Park
United States - California,2,2017-02-24,32.2144,-110.889,32.2967,-111.167,Saguaro National Park
United States - Michigan,-9999,2015-01-18,32.2144,-110.889,32.2967,-111.167,Saguaro National Park
United States - Texas,2,2010-03-09,32.2144,-110.889,32.2967,-111.167,Saguaro National Park
United States - Arizona,3,2009-03-24,32.1161,-111.035,32.2967,-111.167,Saguaro National Park
United States - California,2,2017-02-22,32.1161,-111.035,32.2967,-111.167,Saguaro National Park
United States - Michigan,-9999,2015-01-17,32.1161,-111.035,32.2967,-111.167,Saguaro National Park
United States - Texas,2,2010-03-04,32.1161,-111.035,32.2967,-111.167,Saguaro National Park
United States - Arizona,3,2009-03-23,32.203,-110.87100000000001,32.2967,-111.167,Saguaro National Park
United States - California,2,2017-02-23,32.203,-110.87100000000001,32.2967,-111.167,Saguaro National Park
United States - Michigan,-9999,2015-01-11,32.203,-110.87100000000001,32.2967,-111.167,Saguaro National Park
United States - Texas,2,2010-03-15,32.203,-110.87100000000001,32.2967,-111.167,Saguaro National Park
United States - Arizona,3,2009-03-23,32.2326,-110.87899999999999,32.2967,-111.167,Saguaro National Park
United States - California,2,2017-02-24,32.2326,-110.87899999999999,32.2967,-111.167,Saguaro National Park
United States - Michigan,-9999,2015-01-14,32.2326,-110.87899999999999,32.2967,-111.167,Saguaro National Park
United States - Texas,2,2011-04-03,32.2326,-110.87899999999999,32.2967,-111.167,Saguaro National Park
United States - Arizona,3,2009-03-23,32.4159,-111.008,32.2967,-111.167,Saguaro National Park
United States - California,2,2017-02-24,32.4159,-111.008,32.2967,-111.167,Saguaro National Park
United States - Michigan,-9999,2015-01-15,32.4159,-111.008,32.2967,-111.167,Saguaro National Park
United States - Texas,2,2006-03-27,32.4159,-111.008,32.2967,-111.167,Saguaro National Park
United States - Arizona,3,2009-03-23,32.4431,-110.788,32.2967,-111.167,Saguaro National Park
United States - California,2,2017-02-25,32.4431,-110.788,32.2967,-111.167,Saguaro National Park
United States - Michigan,-9999,2015-01-19,32.4431,-110.788,32.2967,-111.167,Saguaro National Park
United States - Texas,2,2006-03-26,32.4431,-110.788,32.2967,-111.167,Saguaro National Park
United States - Arizona,3,2008-03-04,32.1627,-110.84,32.2967,-111.167,Saguaro National Park
United States - California,2,2017-02-16,32.1627,-110.84,32.2967,-111.167,Saguaro National Park
United States - Michigan,-9999,2015-01-19,32.1627,-110.84,32.2967,-111.167,Saguaro National Park
United States - Texas,2,2006-03-26,32.1627,-110.84,32.2967,-111.167,Saguaro National Park
United States - Arizona,3,2008-03-04,32.1929,-110.84,32.2967,-111.167,Saguaro National Park
United States - California,2,2017-02-18,32.1929,-110.84,32.2967,-111.167,Saguaro National Park
United States - Michigan,-9999,2015-01-19,32.1929,-110.84,32.2967,-111.167,Saguaro National Park
United States - Texas,2,2006-03-22,32.1929,-110.84,32.2967,-111.167,Saguaro National Park
United States - Arizona,3,2008-03-04,32.178000000000004,-110.854,32.2967,-111.167,Saguaro National Park
United States - California,2,2017-02-18,32.178000000000004,-110.854,32.2967,-111.167,Saguaro National Park
United States - Michigan,-9999,2015-01-19,32.178000000000004,-110.854,32.2967,-111.167,Saguaro National Park
United States - Texas,2,2006-03-29,32.178000000000004,-110.854,32.2967,-111.167,Saguaro National Park
United States - Arizona,3,2008-03-04,32.2321,-110.948,32.2967,-111.167,Saguaro National Park
United States - California,2,2017-02-18,32.2321,-110.948,32.2967,-111.167,Saguaro National Park
United States - Michigan,-9999,2015-01-15,32.2321,-110.948,32.2967,-111.167,Saguaro National Park
United States - Texas,2,2006-03-27,32.2321,-110.948,32.2967,-111.167,Saguaro National Park
United States - Arizona,3,2008-03-04,32.2606,-110.929,32.2967,-111.167,Saguaro National Park
United States - California,2,2017-02-19,32.2606,-110.929,32.2967,-111.167,Saguaro National Park
United States - Michigan,-9999,2015-01-18,32.2606,-110.929,32.2967,-111.167,Saguaro National Park
United States - Texas,2,2006-03-25,32.2606,-110.929,32.2967,-111.167,Saguaro National Park
United States - Arizona,3,2008-03-05,32.2217,-110.926,32.2967,-111.167,Saguaro National Park
United States - California,2,2017-04-27,32.2217,-110.926,32.2967,-111.167,Saguaro National Park
United States - Michigan,-9999,2015-01-20,32.2217,-110.926,32.2967,-111.167,Saguaro National Park
United States - Texas,2,2006-03-31,32.2217,-110.926,32.2967,-111.167,Saguaro National Park
United States - Arizona,3,2008-03-05,32.4668,-110.943,32.2967,-111.167,Saguaro National Park
United States - California,2,2017-04-18,32.4668,-110.943,32.2967,-111.167,Saguaro National Park
United States - Michigan,-9999,2015-01-11,32.4668,-110.943,32.2967,-111.167,Saguaro National Park
United States - Texas,2,2006-03-31,32.4668,-110.943,32.2967,-111.167,Saguaro National Park
United States - Arizona,3,2008-03-05,32.3476,-111.039,32.2967,-111.167,Saguaro National Park
United States - California,2,2017-04-19,32.3476,-111.039,32.2967,-111.167,Saguaro National Park
United States - Michigan,-9999,2015-01-20,32.3476,-111.039,32.2967,-111.167,Saguaro National Park
United States - Texas,2,2006-03-31,32.3476,-111.039,32.2967,-111.167,Saguaro National Park
United States - Arizona,3,2009-03-29,32.3518,-111.01299999999999,32.2967,-111.167,Saguaro National Park
United States - California,2,2017-04-19,32.3518,-111.01299999999999,32.2967,-111.167,Saguaro National Park
United States - Michigan,-9999,2013-05-02,32.3518,-111.01299999999999,32.2967,-111.167,Saguaro National Park
United States - Texas,2,2016-01-12,32.3518,-111.01299999999999,32.2967,-111.167,Saguaro National Park
United States - Arizona,3,2008-03-07,32.1656,-110.771,32.2967,-111.167,Saguaro National Park
United States - California,2,2017-04-19,32.1656,-110.771,32.2967,-111.167,Saguaro National Park
United States - Michigan,-9999,2013-03-31,32.1656,-110.771,32.2967,-111.167,Saguaro National Park
United States - Texas,2,2016-02-06,32.1656,-110.771,32.2967,-111.167,Saguaro National Park
United States - Arizona,3,2008-03-07,32.2459,-110.772,32.2967,-111.167,Saguaro National Park
United States - California,2,2017-03-11,32.2459,-110.772,32.2967,-111.167,Saguaro National Park
United States - Michigan,-9999,2013-03-31,32.2459,-110.772,32.2967,-111.167,Saguaro National Park
United States - Texas,2,2016-02-08,32.2459,-110.772,32.2967,-111.167,Saguaro National Park
United States - Arizona,3,2008-03-07,32.2831,-110.771,32.2967,-111.167,Saguaro National Park
United States - California,2,2017-10-19,32.2831,-110.771,32.2967,-111.167,Saguaro National Park
United States - Michigan,-9999,2016-02-09,32.2831,-110.771,32.2967,-111.167,Saguaro National Park
United States - Texas,2,2016-03-03,32.2831,-110.771,32.2967,-111.167,Saguaro National Park
United States - Arizona,3,2008-03-08,32.1967,-110.84200000000001,32.2967,-111.167,Saguaro National Park
United States - California,2,2017-11-10,32.1967,-110.84200000000001,32.2967,-111.167,Saguaro National Park
United States - Michigan,-9999,2015-04-13,32.1967,-110.84200000000001,32.2967,-111.167,Saguaro National Park
United States - Texas,2,2014-04-24,32.1967,-110.84200000000001,32.2967,-111.167,Saguaro National Park
United States - Arizona,3,2008-03-02,32.4338,-110.98700000000001,32.2967,-111.167,Saguaro National Park
United States - California,2,2007-03-10,32.4338,-110.98700000000001,32.2967,-111.167,Saguaro National Park
United States - Michigan,-9999,2013-02-04,32.4338,-110.98700000000001,32.2967,-111.167,Saguaro National Park
United States - Texas,2,2012-04-15,32.4338,-110.98700000000001,32.2967,-111.167,Saguaro National Park
United States - Arizona,3,2008-03-03,32.3215,-110.939,32.2967,-111.167,Saguaro National Park
United States - California,2,2008-03-07,32.3215,-110.939,32.2967,-111.167,Saguaro National Park
United States - Michigan,-9999,2013-02-04,32.3215,-110.939,32.2967,-111.167,Saguaro National Park
United States - Texas,2,2012-04-18,32.3215,-110.939,32.2967,-111.167,Saguaro National Park
United States - Arizona,3,2008-03-03,32.3242,-110.95700000000001,32.2967,-111.167,Saguaro National Park
United States - California,2,2012-02-12,32.3242,-110.95700000000001,32.2967,-111.167,Saguaro National Park
United States - Michigan,-9999,2013-02-07,32.3242,-110.95700000000001,32.2967,-111.167,Saguaro National Park
United States - Texas,2,2012-04-18,32.3242,-110.95700000000001,32.2967,-111.167,Saguaro National Park
United States - Arizona,3,2008-03-03,32.3247,-110.882,32.2967,-111.167,Saguaro National Park
United States - California,2,2013-11-15,32.3247,-110.882,32.2967,-111.167,Saguaro National Park
United States - Michigan,-9999,2013-02-09,32.3247,-110.882,32.2967,-111.167,Saguaro National Park
United States - Texas,2,2012-04-18,32.3247,-110.882,32.2967,-111.167,Saguaro National Park
United States - Arizona,3,2008-03-03,32.3213,-110.913,32.2967,-111.167,Saguaro National Park
United States - California,2,2007-03-16,32.3213,-110.913,32.2967,-111.167,Saguaro National Park
United States - Michigan,-9999,2013-02-09,32.3213,-110.913,32.2967,-111.167,Saguaro National Park
United States - Texas,2,2012-03-17,32.3213,-110.913,32.2967,-111.167,Saguaro National Park
United States - Arizona,3,2008-03-03,32.3235,-110.90899999999999,32.2967,-111.167,Saguaro National Park
United States - California,2,2006-03-22,32.3235,-110.90899999999999,32.2967,-111.167,Saguaro National Park
United States - Michigan,-9999,2010-03-16,32.3235,-110.90899999999999,32.2967,-111.167,Saguaro National Park
United States - Texas,2,2012-04-19,32.3235,-110.90899999999999,32.2967,-111.167,Saguaro National Park
United States - Arizona,3,2008-03-04,32.423,-110.95299999999999,32.2967,-111.167,Saguaro National Park
United States - California,2,2017-10-12,32.423,-110.95299999999999,32.2967,-111.167,Saguaro National Park
United States - Michigan,-9999,2010-03-15,32.423,-110.95299999999999,32.2967,-111.167,Saguaro National Park
United States - Texas,2,2012-04-20,32.423,-110.95299999999999,32.2967,-111.167,Saguaro National Park
United States - Arizona,3,2008-03-04,32.2065,-111.023,32.2967,-111.167,Saguaro National Park
United States - California,2,2017-05-23,32.2065,-111.023,32.2967,-111.167,Saguaro National Park
United States - Michigan,-9999,2010-03-12,32.2065,-111.023,32.2967,-111.167,Saguaro National Park
United States - Texas,2,2012-04-20,32.2065,-111.023,32.2967,-111.167,Saguaro National Park
United States - Arizona,3,2008-03-04,32.232,-110.92,32.2967,-111.167,Saguaro National Park
United States - California,2,2017-05-24,32.232,-110.92,32.2967,-111.167,Saguaro National Park
United States - Michigan,-9999,2010-03-12,32.232,-110.92,32.2967,-111.167,Saguaro National Park
United States - Texas,2,2012-04-20,32.232,-110.92,32.2967,-111.167,Saguaro National Park
United States - Arizona,3,2008-03-04,32.3194,-110.876,32.2967,-111.167,Saguaro National Park
United States - California,2,2017-05-19,32.3194,-110.876,32.2967,-111.167,Saguaro National Park
United States - Michigan,-9999,2010-03-12,32.3194,-110.876,32.2967,-111.167,Saguaro National Park
United States - Texas,2,2012-04-19,32.3194,-110.876,32.2967,-111.167,Saguaro National Park
United States - Arizona,3,2009-03-20,32.2038,-111.021,32.2967,-111.167,Saguaro National Park
United States - California,2,2017-05-20,32.2038,-111.021,32.2967,-111.167,Saguaro National Park
United States - Michigan,-9999,2010-03-12,32.2038,-111.021,32.2967,-111.167,Saguaro National Park
United States - Texas,2,2012-04-20,32.2038,-111.021,32.2967,-111.167,Saguaro National Park
United States - Arizona,3,2009-03-20,32.107,-110.852,32.2967,-111.167,Saguaro National Park
United States - California,2,2017-05-21,32.107,-110.852,32.2967,-111.167,Saguaro National Park
United States - Michigan,-9999,2010-03-12,32.107,-110.852,32.2967,-111.167,Saguaro National Park
United States - Texas,2,2012-04-19,32.107,-110.852,32.2967,-111.167,Saguaro National Park
United States - Arizona,3,2008-03-02,32.2217,-110.926,32.2967,-111.167,Saguaro National Park
United States - California,2,2017-05-21,32.2217,-110.926,32.2967,-111.167,Saguaro National Park
United States - Michigan,-9999,2010-03-12,32.2217,-110.926,32.2967,-111.167,Saguaro National Park
United States - Texas,2,2012-03-17,32.2217,-110.926,32.2967,-111.167,Saguaro National Park
United States - Arizona,3,2008-02-27,32.2217,-110.926,32.2967,-111.167,Saguaro National Park
United States - California,2,2016-04-01,32.2217,-110.926,32.2967,-111.167,Saguaro National Park
United States - Michigan,-9999,2010-03-12,32.2217,-110.926,32.2967,-111.167,Saguaro National Park
United States - Texas,2,2012-02-21,32.2217,-110.926,32.2967,-111.167,Saguaro National Park
United States - Arizona,3,2008-02-27,32.2046,-110.831,32.2967,-111.167,Saguaro National Park
United States - California,2,2016-03-22,32.2046,-110.831,32.2967,-111.167,Saguaro National Park
United States - Michigan,-9999,2010-03-12,32.2046,-110.831,32.2967,-111.167,Saguaro National Park
United States - Texas,2,2012-02-15,32.2046,-110.831,32.2967,-111.167,Saguaro National Park
United States - Arizona,3,2010-03-13,32.1935,-110.82799999999999,32.2967,-111.167,Saguaro National Park
United States - California,2,2016-03-22,32.1935,-110.82799999999999,32.2967,-111.167,Saguaro National Park
United States - Michigan,-9999,2010-03-12,32.1935,-110.82799999999999,32.2967,-111.167,Saguaro National Park
United States - Texas,2,2012-03-14,32.1935,-110.82799999999999,32.2967,-111.167,Saguaro National Park
United States - Arizona,3,2010-03-13,32.1755,-110.77799999999999,32.2967,-111.167,Saguaro National Park
United States - California,2,2015-01-15,32.1755,-110.77799999999999,32.2967,-111.167,Saguaro National Park
United States - Michigan,-9999,2010-03-12,32.1755,-110.77799999999999,32.2967,-111.167,Saguaro National Park
United States - Texas,2,2012-02-19,32.1755,-110.77799999999999,32.2967,-111.167,Saguaro National Park
United States - Arizona,3,2010-03-13,32.2924,-110.795,32.2967,-111.167,Saguaro National Park
United States - California,2,2016-09-01,32.2924,-110.795,32.2967,-111.167,Saguaro National Park
United States - Michigan,-9999,2010-03-12,32.2924,-110.795,32.2967,-111.167,Saguaro National Park
United States - Texas,2,2012-02-19,32.2924,-110.795,32.2967,-111.167,Saguaro National Park
United States - Arizona,3,2010-03-13,32.2441,-110.822,32.2967,-111.167,Saguaro National Park
United States - California,2,2016-09-23,32.2441,-110.822,32.2967,-111.167,Saguaro National Park
United States - Michigan,-9999,2010-03-13,32.2441,-110.822,32.2967,-111.167,Saguaro National Park
United States - Texas,2,2011-04-01,32.2441,-110.822,32.2967,-111.167,Saguaro National Park
United States - Arizona,3,2010-03-13,32.2175,-110.802,32.2967,-111.167,Saguaro National Park
United States - California,2,2015-01-19,32.2175,-110.802,32.2967,-111.167,Saguaro National Park
United States - Michigan,-9999,2010-03-13,32.2175,-110.802,32.2967,-111.167,Saguaro National Park
United States - Texas,2,2010-03-03,32.2175,-110.802,32.2967,-111.167,Saguaro National Park
United States - Arizona,3,2010-03-13,32.2175,-110.802,32.2967,-111.167,Saguaro National Park
United States - California,2,2013-02-06,32.2175,-110.802,32.2967,-111.167,Saguaro National Park
United States - Michigan,-9999,2010-03-13,32.2175,-110.802,32.2967,-111.167,Saguaro National Park
United States - Texas,2,2010-03-03,32.2175,-110.802,32.2967,-111.167,Saguaro National Park
United States - Arizona,3,2010-03-13,32.2504,-110.85799999999999,32.2967,-111.167,Saguaro National Park
United States - California,2,2013-02-06,32.2504,-110.85799999999999,32.2967,-111.167,Saguaro National Park
United States - Michigan,-9999,2010-03-13,32.2504,-110.85799999999999,32.2967,-111.167,Saguaro National Park
United States - Texas,2,2010-03-06,32.2504,-110.85799999999999,32.2967,-111.167,Saguaro National Park
United States - Arizona,3,2010-03-13,32.2355,-110.85799999999999,32.2967,-111.167,Saguaro National Park
United States - California,2,2013-03-07,32.2355,-110.85799999999999,32.2967,-111.167,Saguaro National Park
United States - Michigan,-9999,2010-03-13,32.2355,-110.85799999999999,32.2967,-111.167,Saguaro National Park
United States - Texas,2,2010-03-03,32.2355,-110.85799999999999,32.2967,-111.167,Saguaro National Park
United States - Arizona,3,2010-03-13,32.1814,-110.85799999999999,32.2967,-111.167,Saguaro National Park
United States - California,2,2013-03-10,32.1814,-110.85799999999999,32.2967,-111.167,Saguaro National Park
United States - Michigan,-9999,2010-03-13,32.1814,-110.85799999999999,32.2967,-111.167,Saguaro National Park
United States - Texas,2,2010-03-04,32.1814,-110.85799999999999,32.2967,-111.167,Saguaro National Park
United States - Arizona,3,2010-03-13,32.2086,-110.902,32.2967,-111.167,Saguaro National Park
United States - California,2,2013-01-11,32.2086,-110.902,32.2967,-111.167,Saguaro National Park
United States - Michigan,-9999,2010-03-13,32.2086,-110.902,32.2967,-111.167,Saguaro National Park
United States - Texas,2,2017-04-18,32.2086,-110.902,32.2967,-111.167,Saguaro National Park
United States - Arizona,3,2010-03-14,32.2217,-110.926,32.2967,-111.167,Saguaro National Park
United States - California,2,2013-03-12,32.2217,-110.926,32.2967,-111.167,Saguaro National Park
United States - Michigan,-9999,2010-03-14,32.2217,-110.926,32.2967,-111.167,Saguaro National Park
United States - Texas,2,2017-01-22,32.2217,-110.926,32.2967,-111.167,Saguaro National Park
United States - Arizona,3,2010-03-14,32.3003,-110.994,32.2967,-111.167,Saguaro National Park
United States - California,2,2013-03-12,32.3003,-110.994,32.2967,-111.167,Saguaro National Park
United States - Michigan,-9999,2010-03-14,32.3003,-110.994,32.2967,-111.167,Saguaro National Park
United States - Texas,2,2017-01-23,32.3003,-110.994,32.2967,-111.167,Saguaro National Park
United States - Arizona,3,2010-03-14,32.0549,-110.88799999999999,32.2967,-111.167,Saguaro National Park
United States - California,2,2013-03-10,32.0549,-110.88799999999999,32.2967,-111.167,Saguaro National Park
United States - Michigan,-9999,2010-03-14,32.0549,-110.88799999999999,32.2967,-111.167,Saguaro National Park
United States - Texas,2,2017-02-01,32.0549,-110.88799999999999,32.2967,-111.167,Saguaro National Park
United States - Arizona,3,2010-03-14,32.2327,-110.95,32.2967,-111.167,Saguaro National Park
United States - California,2,2013-03-05,32.2327,-110.95,32.2967,-111.167,Saguaro National Park
United States - Michigan,-9999,2010-03-14,32.2327,-110.95,32.2967,-111.167,Saguaro National Park
United States - Texas,2,2017-01-21,32.2327,-110.95,32.2967,-111.167,Saguaro National Park
United States - Arizona,3,2010-03-14,32.2338,-110.948,32.2967,-111.167,Saguaro National Park
United States - California,2,2013-03-12,32.2338,-110.948,32.2967,-111.167,Saguaro National Park
United States - Michigan,-9999,2010-03-14,32.2338,-110.948,32.2967,-111.167,Saguaro National Park
United States - Texas,2,2017-03-29,32.2338,-110.948,32.2967,-111.167,Saguaro National Park
United States - Arizona,3,2010-03-14,32.2872,-110.944,32.2967,-111.167,Saguaro National Park
United States - California,2,2013-03-09,32.2872,-110.944,32.2967,-111.167,Saguaro National Park
United States - Michigan,-9999,2010-03-14,32.2872,-110.944,32.2967,-111.167,Saguaro National Park
United States - Texas,2,2017-02-23,32.2872,-110.944,32.2967,-111.167,Saguaro National Park
United States - Arizona,3,2010-03-15,32.2924,-110.795,32.2967,-111.167,Saguaro National Park
United States - California,2,2013-03-12,32.2924,-110.795,32.2967,-111.167,Saguaro National Park
United States - Michigan,-9999,2010-03-14,32.2924,-110.795,32.2967,-111.167,Saguaro National Park
United States - Texas,2,2017-03-01,32.2924,-110.795,32.2967,-111.167,Saguaro National Park
United States - Arizona,3,2010-03-15,32.3566,-110.978,32.2967,-111.167,Saguaro National Park
United States - California,2,2012-03-11,32.3566,-110.978,32.2967,-111.167,Saguaro National Park
United States - Michigan,-9999,2010-03-14,32.3566,-110.978,32.2967,-111.167,Saguaro National Park
United States - Texas,2,2017-02-24,32.3566,-110.978,32.2967,-111.167,Saguaro National Park
United States - Arizona,3,2010-03-16,32.2134,-110.865,32.2967,-111.167,Saguaro National Park
United States - California,2,2012-03-14,32.2134,-110.865,32.2967,-111.167,Saguaro National Park
United States - Michigan,-9999,2010-03-14,32.2134,-110.865,32.2967,-111.167,Saguaro National Park
United States - Texas,2,2017-02-26,32.2134,-110.865,32.2967,-111.167,Saguaro National Park
United States - Arizona,3,2010-03-16,32.2969,-110.971,32.2967,-111.167,Saguaro National Park
United States - California,2,2016-01-19,32.2969,-110.971,32.2967,-111.167,Saguaro National Park
United States - Michigan,-9999,2010-03-14,32.2969,-110.971,32.2967,-111.167,Saguaro National Park
United States - Texas,2,2017-02-22,32.2969,-110.971,32.2967,-111.167,Saguaro National Park
United States - Arizona,3,2010-03-16,32.1322,-111.148,32.2967,-111.167,Saguaro National Park
United States - California,2,2016-01-19,32.1322,-111.148,32.2967,-111.167,Saguaro National Park
United States - Michigan,-9999,2010-03-14,32.1322,-111.148,32.2967,-111.167,Saguaro National Park
United States - Texas,2,2017-02-24,32.1322,-111.148,32.2967,-111.167,Saguaro National Park
United States - Arizona,3,2010-03-16,32.1321,-111.148,32.2967,-111.167,Saguaro National Park
United States - California,2,2016-01-14,32.1321,-111.148,32.2967,-111.167,Saguaro National Park
